date/time,x,y,z,rx,ry,rz
2021-04-11 22:27:20.577932,-0.46000002902493786, -0.4000009756519643, 0.38839977511011897, 4.0303670198176734e-07, 8.99533028324019e-08, -1.5707000372686704
2021-04-11 22:27:20.586557,-0.4599999978384288, -0.40000093669137954, 0.3890559639710106, -1.233693714685907e-07, 3.164125946878437e-08, -1.5707000372686983
2021-04-11 22:27:20.595194,-0.4600000106719452, -0.4000009527236804, 0.3897439843729027, -1.2336937146995333e-07, 3.164125944392762e-08, -1.570700037268698
2021-04-11 22:27:20.603827,-0.4599999976307426, -0.4000009364314611, 0.3904640769707701, -1.2336949209115746e-07, 3.1641374726600915e-08, -1.5707000968733427
2021-04-11 22:27:20.612446,-0.4599999976307426, -0.4000009364314611, 0.3904640769707701, -1.2336949209115746e-07, 3.1641374726600915e-08, -1.5707000968733427
2021-04-11 22:27:20.621109,-0.4600000298447612, -0.4000009766749636, 0.39199982480627593, 4.0303658381982327e-07, 8.995343423600024e-08, -1.5707000968733154
2021-04-11 22:27:20.629753,-0.4600000298447612, -0.4000009766749636, 0.39199982480627593, 4.0303658381982327e-07, 8.995343423600024e-08, -1.5707000968733154
2021-04-11 22:27:20.638397,-0.4600000070066062, -0.4000009481436742, 0.3928158618276, 4.0303658391314475e-07, 8.995343426950457e-08, -1.5707000968733154
2021-04-11 22:27:20.647042,-0.460000018409802, -0.4000009623890661, 0.3936640210620903, -1.2336949213679652e-07, 3.1641374713171406e-08, -1.5707000968733427
2021-04-11 22:27:20.655653,-0.46000000282398473, -0.40000094291788363, 0.3945439796121011, -1.2336949210409946e-07, 3.164137469137334e-08, -1.5707000968733429
2021-04-11 22:27:20.664208,-0.45999998753777144, -0.4000009238209768, 0.39545610984114876, -1.2336949210409978e-07, 3.1641374713171174e-08, -1.5707000968733427
2021-04-11 22:27:20.672761,-0.46000006640287044, -0.400001022344468, 0.3963999374949091, -1.2336949209388202e-07, 3.164137475318057e-08, -1.5707000968733427
2021-04-11 22:27:20.681413,-0.46000006640287044, -0.400001022344468, 0.3963999374949091, -1.2336949209388202e-07, 3.164137475318057e-08, -1.5707000968733427
2021-04-11 22:27:20.689973,-0.4599999929104224, -0.40000093053223823, 0.3973760838621243, -1.2336949213679652e-07, 3.164137472679506e-08, -1.5707000968733427
2021-04-11 22:27:20.698514,-0.45999997340286125, -0.40000090616169687, 0.39838401947021396, -1.2336949210546196e-07, 3.164137469921392e-08, -1.5707000968733427
2021-04-11 22:27:20.707163,-0.45999998791399443, -0.40000092428967865, 0.39942406952871945, -1.2336949206118525e-07, 3.1641374712309384e-08, -1.5707000968733427
2021-04-11 22:27:20.715693,-0.4599999947352517, -0.40000093281091875, 0.4004959979306212, -1.2336949210954892e-07, 3.1641374715895914e-08, -1.5707000968733429
2021-04-11 22:27:20.724242,-0.45999996179176666, -0.4000008916552493, 0.40160012824307345, -1.2336949205369258e-07, 3.1641374686925256e-08, -1.5707000968733427
2021-04-11 22:27:20.732908,-0.45999996179176666, -0.4000008916552493, 0.40160012824307345, -1.2336949205369258e-07, 3.1641374686925256e-08, -1.5707000968733427
2021-04-11 22:27:20.741477,-0.459999983637071, -0.40000091894555934, 0.40273621356547606, -6.497755680718291e-07, -2.6670684825427826e-08, -1.5707000968733054
2021-04-11 22:27:20.750113,-0.46000002852621213, -0.4000009750238328, 0.4039037801386785, 4.030365838641001e-07, 8.995343423547173e-08, -1.5707000968733154
2021-04-11 22:27:20.758629,-0.4599999606021732, -0.40000089016797585, 0.40510408762349104, -1.2336949207821482e-07, 3.164137474620155e-08, -1.5707000968733427
2021-04-11 22:27:20.767173,-0.4599999606021732, -0.40000089016797585, 0.40510408762349104, -1.2336949207821482e-07, 3.164137474620155e-08, -1.5707000968733427
2021-04-11 22:27:20.775862,-0.459999969495941, -0.40000090127828875, 0.4063359909697093, -1.2336949210137458e-07, 3.1641374734969256e-08, -1.570700096873343
2021-04-11 22:27:20.784485,-0.46000002068972057, -0.400000965232726, 0.4076000396203713, -1.233694920901357e-07, 3.164137472516837e-08, -1.5707000968733427
2021-04-11 22:27:20.793187,-0.46000003635940034, -0.40000098480796126, 0.4088959882889128, -1.2336949209967178e-07, 3.164137472892187e-08, -1.570700096873343
2021-04-11 22:27:20.801848,-0.46000006095937657, -0.4000010155395374, 0.4102239099271833, -1.2336949210852746e-07, 3.164137474816218e-08, -1.5707000968733429
2021-04-11 22:27:20.810435,-0.4600000101176876, -0.400000952024095, 0.41158392932732246, -1.2336949212862217e-07, 3.164137468661892e-08, -1.5707000968733427
2021-04-11 22:27:20.819328,-0.4600000101176876, -0.400000952024095, 0.41158392932732246, -1.2336949212862217e-07, 3.164137468661892e-08, -1.5707000968733427
2021-04-11 22:27:20.828038,-0.46000001121637585, -0.40000095339619623, 0.4129758292833706, 4.030365838440054e-07, 8.995343423744575e-08, -1.5707000968733154
2021-04-11 22:27:20.836800,-0.4600000164429496, -0.40000095992513074, 0.4143998202712529, 4.0303658382374037e-07, 8.99534342170523e-08, -1.5707000968733154
2021-04-11 22:27:20.845428,-0.4600000440651565, -0.40000099443224674, 0.4158559660996013, -1.2336949211159266e-07, 3.164137475236103e-08, -1.570700096873343
2021-04-11 22:27:20.854110,-0.459999989797673, -0.4000009266370288, 0.4173174028309586, -6.497755681358176e-07, -2.667068481828805e-08, -1.5707000968733056
2021-04-11 22:27:20.862803,-0.4600000052822735, -0.40000094598100616, 0.4187474939950112, -1.2336949212410886e-07, 3.164137471966693e-08, -1.570700096873343
2021-04-11 22:27:20.871579,-0.46000000551698467, -0.4000009462737648, 0.4201457701960968, -1.233694920479022e-07, 3.16413747037181e-08, -1.5707000968733427
2021-04-11 22:27:20.880313,-0.46000000551698467, -0.4000009462737648, 0.4201457701960968, -1.233694920479022e-07, 3.16413747037181e-08, -1.5707000968733427
2021-04-11 22:27:20.888931,-0.46000004952095935, -0.40000100124616117, 0.42151203721411923, -1.2336949207702246e-07, 3.1641374701376115e-08, -1.570700096873343
2021-04-11 22:27:20.897571,-0.4599999719424919, -0.4000009043292723, 0.4228464427560362, -1.2336949215484724e-07, 3.16413747001724e-08, -1.570700096873343
2021-04-11 22:27:20.906245,-0.4599999737295952, -0.4000009065614197, 0.4241486010779094, -1.2336949213849932e-07, 3.1641374718550456e-08, -1.5707000968733427
2021-04-11 22:27:20.914930,-0.4599999777625623, -0.4000009115992673, 0.42541875194916984, 4.0303658386750635e-07, 8.995343425607427e-08, -1.5707000968733154
2021-04-11 22:27:20.923574,-0.4599999777625623, -0.4000009115992673, 0.42541875194916984, 4.0303658386750635e-07, 8.995343425607427e-08, -1.5707000968733154
2021-04-11 22:27:20.932233,-0.46000000193528534, -0.40000094179711837, 0.42665713051202914, -1.2336949212555652e-07, 3.164137467954278e-08, -1.5707000968733429
2021-04-11 22:27:20.940924,-0.46000003790254407, -0.4000009867295391, 0.4278634620501529, -1.2336949214428937e-07, 3.164137473038135e-08, -1.5707000968733427
2021-04-11 22:27:20.949615,-0.46000003790254407, -0.4000009867295391, 0.4278634620501529, -1.2336949214428937e-07, 3.164137473038135e-08, -1.5707000968733427
2021-04-11 22:27:20.959683,-0.46000005018782203, -0.4000010020767827, 0.42903770797446583, -1.2336949209865047e-07, 3.1641374727462374e-08, -1.5707000968733427
2021-04-11 22:27:20.968395,-0.4599999714980002, -0.4000009037715753, 0.4301799731727083, -1.233694920857077e-07, 3.1641374748398765e-08, -1.5707000968733429
2021-04-11 22:27:20.977030,-0.45999997403299686, -0.40000090693810625, 0.4312902561848834, -1.2336949215314494e-07, 3.164137470705374e-08, -1.5707000968733429
2021-04-11 22:27:20.985667,-0.45999997403299686, -0.40000090693810625, 0.4312902561848834, -1.2336949215314494e-07, 3.164137470705374e-08, -1.5707000968733429
2021-04-11 22:27:20.994344,-0.45999998116542323, -0.4000009158480784, 0.43236866474652297, -1.2336949212589745e-07, 3.164137472134527e-08, -1.5707000968733429
2021-04-11 22:27:21.003045,-0.46000002427162523, -0.4000009696990193, 0.43341464822598, 4.0303658384911393e-07, 8.995343426577813e-08, -1.5707000968733154
2021-04-11 22:27:21.011727,-0.45999997480758936, -0.40000090790475107, 0.4344292989925786, -6.497755680629744e-07, -2.6670684776242655e-08, -1.5707000968733056
2021-04-11 22:27:21.020392,-0.45999998844850365, -0.4000009249456135, 0.4354113615079719, -1.2336949209796863e-07, 3.164137471948243e-08, -1.5707000968733429
2021-04-11 22:27:21.029049,-0.46000003501648795, -0.4000009831212867, 0.4363614574159376, 4.030365839111014e-07, 8.995343426285939e-08, -1.5707000968733154
2021-04-11 22:27:21.037692,-0.4600000405971254, -0.4000009900927081, 0.43727974535322006, 4.030365838504765e-07, 8.99534342348045e-08, -1.5707000968733154
2021-04-11 22:27:21.046449,-0.4600000405971254, -0.4000009900927081, 0.43727974535322006, 4.030365838504765e-07, 8.99534342348045e-08, -1.5707000968733154
2021-04-11 22:27:21.055138,-0.460000030509637, -0.40000097749042074, 0.4381660988812461, -1.233694920734467e-07, 3.164137471197601e-08, -1.5707000968733427
2021-04-11 22:27:21.063867,-0.45999997054674224, -0.4000009025802958, 0.4390204888411789, -1.233694921081867e-07, 3.164137473257813e-08, -1.5707000968733429
2021-04-11 22:27:21.072575,-0.4600000067177693, -0.40000094776740436, 0.4398425494245746, 4.0303658391586965e-07, 8.995343424158917e-08, -1.5707000968733154
2021-04-11 22:27:21.081219,-0.4599999606750398, -0.4000008902473449, 0.440632960082707, -1.2336949203938776e-07, 3.164137474906687e-08, -1.5707000968733427
2021-04-11 22:27:21.089790,-0.45999999358072063, -0.40000093135517545, 0.44139112142420717, 4.030365839104202e-07, 8.995343425248832e-08, -1.5707000968733154
2021-04-11 22:27:21.098350,-0.45999999358072063, -0.40000093135517545, 0.44139112142420717, 4.030365839104202e-07, 8.995343425248832e-08, -1.5707000968733154
2021-04-11 22:27:21.107008,-0.459999948560293, -0.40000087511226823, 0.44211757224821635, -1.233694921020564e-07, 3.1641374726600915e-08, -1.5707000968733427
2021-04-11 22:27:21.115601,-0.46000000305770483, -0.4000009431940212, 0.44281175905363956, -1.2336949213339e-07, 3.164137469974145e-08, -1.570700096873343
2021-04-11 22:27:21.124236,-0.46000003899140224, -0.4000009880846935, 0.44347403163104904, -1.2336949213066572e-07, 3.164137469496008e-08, -1.5707000968733427
2021-04-11 22:27:21.132776,-0.4600000465707861, -0.4000009975531833, 0.4441042673730058, -1.2336949211295498e-07, 3.1641374719816035e-08, -1.5707000968733427
2021-04-11 22:27:21.141843,-0.4600000465707861, -0.4000009975531833, 0.4441042673730058, -1.2336949211295498e-07, 3.1641374719816035e-08, -1.5707000968733427
2021-04-11 22:27:21.150442,-0.4600000033327356, -0.40000094353698823, 0.44470253038125196, -1.2336949208843226e-07, 3.16413747313824e-08, -1.5707000968733429
2021-04-11 22:27:21.159172,-0.4600000038240205, -0.4000009441505498, 0.44526883044253474, -1.2336949202031416e-07, 3.164137471025277e-08, -1.5707000968733429
2021-04-11 22:27:21.167786,-0.4600000243649056, -0.40000096981148586, 0.4458030450243907, -1.2336949211431703e-07, 3.1641374700409213e-08, -1.5707000968733429
2021-04-11 22:27:21.176547,-0.4600000034209081, -0.4000009436466134, 0.44630519289744813, 4.0303658387091195e-07, 8.995343424398019e-08, -1.5707000968733154
2021-04-11 22:27:21.185160,-0.4600000034209081, -0.4000009436466134, 0.44630519289744813, 4.0303658387091195e-07, 8.995343424398019e-08, -1.5707000968733154
2021-04-11 22:27:21.193800,-0.4599999634113132, -0.40000089366367314, 0.44677565963699734, -1.233694920938822e-07, 3.164137471503412e-08, -1.5707000968733427
2021-04-11 22:27:21.202377,-0.4600000303792126, -0.40000097732451606, 0.44721365995950985, 4.03036583902246e-07, 8.995343423547148e-08, -1.5707000968733151
2021-04-11 22:27:21.211038,-0.4600000303792126, -0.40000097732451606, 0.44721365995950985, 4.03036583902246e-07, 8.995343423547148e-08, -1.5707000968733151
2021-04-11 22:27:21.219806,-0.4600000478715313, -0.40000099917688847, 0.4479941563609013, 4.030365838463894e-07, 8.995343426511026e-08, -1.5707000968733154
2021-04-11 22:27:21.228514,-0.4600000478715313, -0.40000099917688847, 0.4479941563609013, 4.030365838463894e-07, 8.995343426511026e-08, -1.5707000968733154
2021-04-11 22:27:21.237195,-0.46000000080948444, -0.40000094038357353, 0.4483367229976791, -1.2336949208843255e-07, 3.164137471503412e-08, -1.5707000968733427
2021-04-11 22:27:21.248396,-0.45999996949173116, -0.4000009012591426, 0.4486470638484048, -1.2336949217017414e-07, 3.164137468100249e-08, -1.5707000968733427
2021-04-11 22:27:21.257072,-0.46000001372632554, -0.40000095652000234, 0.44892499935904256, 4.03036583959465e-07, 8.995343427017189e-08, -1.5707000968733154
2021-04-11 22:27:21.265740,-0.45999996895970885, -0.40000090059433097, 0.4491715256316233, -1.23369492070722e-07, 3.164137473444117e-08, -1.5707000968733427
2021-04-11 22:27:21.274379,-0.45999996224607154, -0.4000008922071151, 0.4493857128741503, -1.233694920570985e-07, 3.164137473510905e-08, -1.5707000968733427
2021-04-11 22:27:21.283169,-0.4600000330036866, -0.4000009806024199, 0.44956798391433794, -1.233694921170421e-07, 3.1641374750122345e-08, -1.5707000968733429
2021-04-11 22:27:21.369802,-0.45993597299718586, -0.40000103079134464, 0.44999984195581894, -1.2353805608509613e-07, 3.179698481378856e-08, -1.570699977664053
2021-04-11 22:27:21.378458,-0.45993597299718586, -0.40000103079134464, 0.44999984195581894, -1.2353805608509613e-07, 3.179698481378856e-08, -1.570699977664053
2021-04-11 22:27:21.387042,-0.4598560663711792, -0.40000094399500774, 0.4499998625322005, -1.2374871930871134e-07, 3.199144377955985e-08, -1.570700156477987
2021-04-11 22:27:21.395604,-0.4597440043564053, -0.4000009165421015, 0.4499997662215868, 4.023427844534457e-07, 9.075127460677754e-08, -1.5707000968733138
2021-04-11 22:27:21.404152,-0.4596000459346961, -0.4000007832606126, 0.4499998584057905, -1.244234114701184e-07, 3.261393549223282e-08, -1.5707002756872754
2021-04-11 22:27:21.412677,-0.4596000459346961, -0.4000007832606126, 0.4499998584057905, -1.244234114701184e-07, 3.261393549223282e-08, -1.5707002756872754
2021-04-11 22:27:21.421762,-0.4594240548912357, -0.4000007914148579, 0.4499999283602135, -1.248876389958733e-07, 3.3041998958192785e-08, -1.5707002756872745
2021-04-11 22:27:21.430245,-0.4592159658438199, -0.40000081003467436, 0.45000009506778643, -6.517828049970842e-07, -2.5301797916387653e-08, -1.5707000968733025
2021-04-11 22:27:21.438720,-0.45897595346637493, -0.4000009996594152, 0.4499996666839107, 4.002572825617539e-07, 9.314630300678547e-08, -1.5706998584547314
2021-04-11 22:27:21.447408,-0.4587039502521922, -0.40000075096171545, 0.4499999733663883, -1.2678960712594868e-07, 3.479373339477662e-08, -1.5707000968733376
2021-04-11 22:27:21.456075,-0.4587039502521922, -0.40000075096171545, 0.4499999733663883, -1.2678960712594868e-07, 3.479373339477662e-08, -1.5707000968733376
2021-04-11 22:27:21.464784,-0.4583998940403107, -0.40000082550237853, 0.4499998874496547, -1.2759412599977287e-07, 3.5533704461312716e-08, -1.5706999180594017
2021-04-11 22:27:21.473699,-0.458063861622553, -0.40000077656350363, 0.45000002326673527, -1.2848425801549772e-07, 3.635174231527502e-08, -1.5706998584547556
2021-04-11 22:27:21.482291,-0.4576960093488464, -0.40000070643258556, 0.4499999058527762, -1.294604687323135e-07, 3.724808010537394e-08, -1.5707000968733331
2021-04-11 22:27:21.490774,-0.4576960093488464, -0.40000070643258556, 0.4499999058527762, -1.294604687323135e-07, 3.724808010537394e-08, -1.5707000968733331
2021-04-11 22:27:21.499269,-0.4572960212909336, -0.4000005728459035, 0.4499999086387407, -1.3052299264147815e-07, 3.822267587821838e-08, -1.5707002160826207
2021-04-11 22:27:21.507793,-0.4568639678804457, -0.40000080959776896, 0.4499998671517217, -1.3167219612831277e-07, 3.927559045304364e-08, -1.5706998584547502
2021-04-11 22:27:21.516447,-0.4563999825543313, -0.40000054669156226, 0.4499997811603473, 3.9321741290017993e-07, 1.0119534606919509e-07, -1.5707000968732987
2021-04-11 22:27:21.524954,-0.4559040017114919, -0.4000004893436039, 0.4499999858666991, -1.342322727089372e-07, 4.161694765589238e-08, -1.5707001564779706
2021-04-11 22:27:21.533589,-0.4553759945391136, -0.4000004583135326, 0.44999990265679957, -1.356439303982621e-07, 4.290545343867469e-08, -1.5707000968733236
2021-04-11 22:27:21.542246,-0.45481600518504767, -0.4000003596249646, 0.4500001059841024, -6.631421916975588e-07, -1.7611313203783384e-08, -1.5707001564779304
2021-04-11 22:27:21.551048,-0.45481600518504767, -0.4000003596249646, 0.4500001059841024, -6.631421916975588e-07, -1.7611313203783384e-08, -1.5707001564779304
2021-04-11 22:27:21.559816,-0.45422393700432123, -0.40000037005171224, 0.4499999558751717, -1.3873324954158898e-07, 4.571901083857926e-08, -1.5707000372686737
2021-04-11 22:27:21.568589,-0.45359987177994227, -0.40000042442015715, 0.4499998772358511, -1.4041175994011538e-07, 4.7244084485372785e-08, -1.570699798850092
2021-04-11 22:27:21.577351,-0.45294410285208847, -0.40000025907359466, 0.4499996402257304, 3.8366316068497263e-07, 1.1203226765378403e-07, -1.5707002160825723
2021-04-11 22:27:21.586202,-0.4522560055712385, -0.4000002835658638, 0.44999989969199616, -1.2812402889978135e-07, -8.091453574279316e-08, -1.5707000372688957
2021-04-11 22:27:21.594992,-0.4522560055712385, -0.4000002835658638, 0.44999989969199616, -1.2812402889978135e-07, -8.091453574279316e-08, -1.5707000372688957
2021-04-11 22:27:21.603751,-0.45153588766532776, -0.4000002006939147, 0.4499999995286813, -1.2994904583197492e-07, -7.913650326004556e-08, -1.5706998584549583
2021-04-11 22:27:21.612493,-0.45153588766532776, -0.4000002006939147, 0.4499999995286813, -1.2994904583197492e-07, -7.913650326004556e-08, -1.5706998584549583
2021-04-11 22:27:21.621159,-0.4500000259089561, -0.39999993797913524, 0.44999976158677, 3.9173408748308166e-07, -1.010039002364866e-08, -1.5707001564781733
2021-04-11 22:27:21.629868,-0.4500000259089561, -0.39999993797913524, 0.44999976158677, 3.9173408748308166e-07, -1.010039002364866e-08, -1.5707001564781733
2021-04-11 22:27:21.638526,-0.44918399943684184, -0.3999998702911723, 0.44999986223761, -1.3594432499225497e-07, -7.33193959091809e-08, -1.5707001564781728
2021-04-11 22:27:21.647228,-0.4483360303905683, -0.39999984050531684, 0.4499997424016349, 3.873281015351073e-07, -4.81309147633863e-09, -1.570700096873521
2021-04-11 22:27:21.655965,-0.44745593057712785, -0.399999817976786, 0.4499998906340591, -1.4038145932511167e-07, -6.903750640841886e-08, -1.5706999180595864
2021-04-11 22:27:21.664763,-0.4465440916708305, -0.3999995910308431, 0.44999972106053343, 3.825508961635888e-07, 8.927808426805763e-10, -1.5707002756874477
2021-04-11 22:27:21.673472,-0.4455999400428533, -0.39999952869689004, 0.4499999006308043, -1.451782815633248e-07, -6.44307089577972e-08, -1.5707000372688682
2021-04-11 22:27:21.682499,-0.4446240157631498, -0.3999995925739092, 0.4499998338102035, -1.477136813560065e-07, -6.200501187824504e-08, -1.5706999776642192
2021-04-11 22:27:21.691259,-0.4446240157631498, -0.3999995925739092, 0.4499998338102035, -1.477136813560065e-07, -6.200501187824504e-08, -1.5706999776642192
2021-04-11 22:27:21.699979,-0.4436159493955901, -0.39999947330131075, 0.44999990731478723, -1.5034161440981703e-07, -5.949751260756989e-08, -1.5706999180595707
2021-04-11 22:27:21.708583,-0.442576038145197, -0.39999925832763383, 0.4499998905663536, -1.5306301476815112e-07, -5.690801228869359e-08, -1.5707001564781453
2021-04-11 22:27:21.717175,-0.44150394339369003, -0.39999911509406855, 0.4500000202261569, -1.5587890183267473e-07, -5.423628029597068e-08, -1.570700096873496
2021-04-11 22:27:21.725746,-0.44039997553053556, -0.3999991288111759, 0.44999987498541094, -1.587901200982693e-07, -5.148226601169436e-08, -1.5706999776642019
2021-04-11 22:27:21.734308,-0.4392640553822724, -0.39999886290599973, 0.44999991927410443, -1.6179800120360426e-07, -4.864548015540493e-08, -1.5707002756874207
2021-04-11 22:27:21.742933,-0.43809610858806614, -0.39999879803841387, 0.4499999132343685, -1.649033733058101e-07, -4.572597600356368e-08, -1.5707002756874158
2021-04-11 22:27:21.751559,-0.4368958892453119, -0.39999871305239065, 0.44999994091912343, -1.681075776842412e-07, -4.272333944805597e-08, -1.570699977664187
2021-04-11 22:27:21.760577,-0.4368958892453119, -0.39999871305239065, 0.44999994091912343, -1.681075776842412e-07, -4.272333944805597e-08, -1.570699977664187
2021-04-11 22:27:21.769176,-0.4356640106132918, -0.39999859398895504, 0.4499998986756736, -1.7141153830160397e-07, -3.963755386439813e-08, -1.570700096873471
2021-04-11 22:27:21.777852,-0.4344000190808689, -0.3999983828220869, 0.4499998195414877, 3.492776270568856e-07, 3.9878230286671454e-08, -1.5707002160827468
2021-04-11 22:27:21.786431,-0.43310408050241833, -0.39999837327570653, 0.4499997325826245, 3.456323379776264e-07, 4.4070874562254565e-08, -1.570700216082741
2021-04-11 22:27:21.794992,-0.4317759546960883, -0.3999983021941512, 0.44999989551909314, -1.8193540106786398e-07, -2.987810492288525e-08, -1.5706999776641646
2021-04-11 22:27:21.803805,-0.4317759546960883, -0.3999983021941512, 0.44999989551909314, -1.8193540106786398e-07, -2.987810492288525e-08, -1.5706999776641646
2021-04-11 22:27:21.813047,-0.4304159190620493, -0.39999812787580524, 0.44999996623484834, -1.8565150170775602e-07, -2.6456974112409297e-08, -1.5706999776641593
2021-04-11 22:27:21.821953,-0.4290240072395871, -0.3999979335185855, 0.44999996793385044, -1.8947391289534585e-07, -2.295148519481215e-08, -1.5707001564780874
2021-04-11 22:27:21.830772,-0.4275999249975119, -0.3999978073772711, 0.4499999197174573, -1.9340395609848638e-07, -1.936153224653085e-08, -1.570699977664147
2021-04-11 22:27:21.839497,-0.4275999249975119, -0.3999978073772711, 0.4499999197174573, -1.9340395609848638e-07, -1.936153224653085e-08, -1.570699977664147
2021-04-11 22:27:21.848197,-0.42614398949223037, -0.3999977298217722, 0.4499999395554075, -1.9744336614253546e-07, -1.568660851541855e-08, -1.5707000372687854
2021-04-11 22:27:21.857006,-0.4246561121855733, -0.39999758044048184, 0.4499998560558781, -2.015933993453299e-07, -1.1926726506797956e-08, -1.570700216082713
2021-04-11 22:27:21.865777,-0.42313597993560587, -0.3999973789020058, 0.4499998224121927, 3.1697006051283845e-07, 7.651684845264737e-08, -1.5707000968734037
2021-04-11 22:27:21.874819,-0.42313597993560587, -0.3999973789020058, 0.4499998224121927, 3.1697006051283845e-07, 7.651684845264737e-08, -1.5707000968734037
2021-04-11 22:27:21.886404,-0.42158399693766363, -0.3999971916338219, 0.44999990143693347, -2.1023174383208855e-07, -4.151128888969536e-09, -1.5707001564780547
2021-04-11 22:27:21.895464,-0.4199999350152306, -0.39999712991844283, 0.4499999260894416, -2.1472326578837773e-07, -1.350142082221257e-10, -1.5706999776641128
2021-04-11 22:27:21.904230,-0.4183840273594679, -0.39999700110086506, 0.44999967707006516, 3.029087629666294e-07, 9.210545280931028e-08, -1.5707000372687359
2021-04-11 22:27:21.912936,-0.4183840273594679, -0.39999700110086506, 0.44999967707006516, 3.029087629666294e-07, 9.210545280931028e-08, -1.5707000372687359
2021-04-11 22:27:21.921592,-0.41673593140280485, -0.39999672614205734, 0.4500000800856, -2.240593800858137e-07, 8.154852558289064e-09, -1.5707000372687432
2021-04-11 22:27:21.930420,-0.41505598747252737, -0.39999670592513403, 0.4499996824639362, 2.929049438843777e-07, 1.0306775030930529e-07, -1.5706999776640744
2021-04-11 22:27:21.938995,-0.413343923278165, -0.3999964624295338, 0.4499998185004094, 2.8770809217155153e-07, 1.0872112268331975e-07, -1.5706999776640662
2021-04-11 22:27:21.947612,-0.4116000172715866, -0.399996285879724, 0.44999976980654666, 2.823785304174083e-07, 1.1448977462372612e-07, -1.570700096873347
2021-04-11 22:27:21.956248,-0.4098240040257217, -0.3999961633822566, 0.44999972282683415, 3.005649125652127e-07, -9.902750532906533e-09, -1.5707000372689575
2021-04-11 22:27:21.964800,-0.4080159518980366, -0.39999602295618186, 0.44999982539985667, 2.953079365497562e-07, -3.838765722369147e-09, -1.5706999776643038
